Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Previous Purchases,Payment Method,Frequency of Purchases,Rating_Missing_Flag,Discount Applied_Flag,Subscription Status_Flag,Estimated_Lifetime_Spend,Purchases_Per_Year,Value_Tier,Low_Satisfaction_Flag,Promo_Dependency_Score,Previous_Purchases_TieBreak,Tenure_Censored_Flag,Loyalty_Score_A_Behavioral,Engagement_Depth_Tier,Frequency_Inconsistency_Flag,Loyalty_Score_B_Value_Satisfaction,Customer_Segment,Region
826,27,Male,Belt,Accessories,94,Nebraska,XL,Brown,Fall,3.6,Yes,Next Day Air,Yes,17,Cash,Monthly,0,1,1,1692,12,Gold,0,0.6840120663650076,17.00006208974359,0,0.33576923076923076,Developing,0,0.5289102564102564,Low Priority / At Risk,Midwest
827,54,Male,Dress,Clothing,94,Massachusetts,M,Purple,Winter,3.6,Yes,Standard,Yes,36,PayPal,Weekly,0,1,1,3478,52,Platinum,0,0.6840120663650076,36.00009205128205,0,0.7230769230769231,Established,0,0.6787179487179487,Low Priority / At Risk,Northeast
828,31,Male,Shoes,Footwear,51,Colorado,S,Green,Fall,4.1,Yes,Free Shipping,Yes,33,Bank Transfer,Bi-Weekly,0,1,1,1734,26,Gold,0,0.6840120663650076,33.000063294871794,0,0.6556410256410257,Established,0,0.6397435897435897,Low Priority / At Risk,West
829,24,Male,Socks,Clothing,62,Nevada,M,Peach,Fall,3.7,Yes,2-Day Shipping,Yes,27,PayPal,Bi-Weekly,0,1,1,1736,26,Gold,0,0.6840120663650076,27.000063384615384,0,0.5348717948717949,Established,0,0.5555769230769231,Low Priority / At Risk,West
830,42,Male,Socks,Clothing,57,Idaho,S,Silver,Spring,3.7,Yes,2-Day Shipping,Yes,14,Credit Card,Bi-Weekly,1,1,1,855,26,Silver,0,0.6840120663650076,14.000032102564102,0,0.27307692307692305,Developing,0,0.39916666666666667,Low Priority / At Risk,West
831,41,Male,Shorts,Clothing,76,Wyoming,M,Maroon,Fall,4.2,Yes,Express,Yes,5,Credit Card,Annually,0,1,1,456,1,Bronze,0,0.6840120663650076,5.000016128205128,0,0.10076923076923076,New,0,0.42423076923076924,Low Priority / At Risk,West
832,66,Male,Gloves,Accessories,63,Washington,M,Red,Summer,4.3,Yes,Express,Yes,47,Cash,Every 3 Months,0,1,1,3024,4,Platinum,0,0.6840120663650076,47.00008702564102,0,0.9301282051282052,Veteran,0,0.798974358974359,Core Loyal,West
833,58,Male,Jacket,Outerwear,80,California,L,Blue,Fall,2.5,Yes,Express,Yes,28,Cash,Bi-Weekly,0,1,1,2320,26,Platinum,1,0.6840120663650076,28.000075705128204,0,0.5578205128205128,Established,0,0.3828205128205128,Low Priority / At Risk,West
834,43,Male,Handbag,Accessories,68,Oklahoma,M,Purple,Fall,3.5,Yes,Standard,Yes,11,Credit Card,Annually,0,1,1,816,1,Silver,0,0.6840120663650076,11.000030576923077,0,0.21384615384615385,New,0,0.3521794871794872,Low Priority / At Risk,South
835,52,Male,Backpack,Accessories,89,Nevada,M,Indigo,Summer,3.1,Yes,Free Shipping,Yes,18,Credit Card,Weekly,0,1,1,1691,52,Gold,1,0.6840120663650076,18.000062025641025,0,0.3564102564102564,Developing,0,0.42814102564102563,Low Priority / At Risk,West
836,35,Male,Boots,Footwear,26,Maryland,L,Indigo,Summer,2.5,Yes,Next Day Air,Yes,21,Debit Card,Weekly,0,1,1,572,52,Bronze,1,0.6840120663650076,21.000021423076923,0,0.4037179487179487,Developing,0,0.11141025641025641,Low Priority / At Risk,South
837,23,Male,Gloves,Accessories,90,West Virginia,L,Violet,Winter,3.9,Yes,Store Pickup,Yes,22,Cash,Bi-Weekly,0,1,1,2070,26,Gold,0,0.6840120663650076,22.00007076923077,0,0.4403846153846154,Developing,0,0.6340384615384616,Low Priority / At Risk,South
838,25,Male,Hoodie,Clothing,28,Illinois,L,Brown,Spring,4.9,Yes,Express,Yes,33,Cash,Every 3 Months,0,1,1,952,4,Silver,0,0.6840120663650076,33.00003594871795,0,0.6505128205128206,Established,0,0.6607051282051282,Low Priority / At Risk,Midwest
839,33,Male,Coat,Outerwear,29,Kentucky,M,Gray,Spring,4.3,Yes,Express,Yes,49,Credit Card,Annually,0,1,1,1450,1,Gold,0,0.6840120663650076,49.000054602564106,0,0.9671794871794872,Veteran,1,0.6368589743589743,"Habitual, Not Yet Valuable",South
840,48,Male,Shirt,Clothing,31,Illinois,L,Teal,Spring,2.6,Yes,Free Shipping,Yes,10,Debit Card,Every 3 Months,0,1,1,341,4,Bronze,1,0.6840120663650076,10.00001126923077,0,0.18474358974358973,New,0,0.075,Low Priority / At Risk,Midwest
841,42,Male,Shirt,Clothing,24,Alabama,L,Teal,Summer,4.2,Yes,2-Day Shipping,Yes,18,PayPal,Weekly,0,1,1,456,52,Bronze,0,0.6840120663650076,18.00001612820513,0,0.3387179487179487,Developing,0,0.42423076923076924,Low Priority / At Risk,South
842,55,Male,Sweater,Clothing,88,Texas,M,Beige,Summer,2.6,Yes,Store Pickup,Yes,28,PayPal,Bi-Weekly,0,1,1,2552,26,Platinum,1,0.6840120663650076,28.000080320512822,0,0.5601282051282052,Established,0,0.42025641025641025,Low Priority / At Risk,South
843,59,Male,Shirt,Clothing,87,Missouri,M,Violet,Spring,3.6,Yes,Express,Yes,25,PayPal,Weekly,0,1,1,2262,52,Gold,0,0.6840120663650076,25.000074666666666,0,0.49961538461538463,Developing,0,0.5917948717948718,Low Priority / At Risk,Midwest
844,65,Male,Hoodie,Clothing,80,Pennsylvania,S,Beige,Summer,3.2,Yes,Express,Yes,6,PayPal,Weekly,0,1,1,560,52,Bronze,1,0.6840120663650076,6.000020782051282,0,0.12705128205128205,New,0,0.24166666666666664,Low Priority / At Risk,Northeast
845,59,Male,Sandals,Footwear,48,Missouri,L,Purple,Winter,4.4,Yes,Express,Yes,44,Venmo,Bi-Weekly,0,1,1,2160,26,Gold,0,0.6840120663650076,44.00007269230769,0,0.8653846153846154,Veteran,0,0.7468589743589744,"Habitual, Not Yet Valuable",Midwest
846,31,Male,Belt,Accessories,21,Michigan,XL,Charcoal,Winter,3.7,Yes,Standard,Yes,30,Venmo,Monthly,0,1,1,651,12,Bronze,0,0.6840120663650076,30.00002462820513,0,0.5824358974358974,Established,0,0.3617948717948718,Low Priority / At Risk,Midwest
847,49,Male,Boots,Footwear,72,Kentucky,M,Pink,Spring,3.7,Yes,Express,Yes,42,Debit Card,Quarterly,0,1,1,3096,4,Platinum,0,0.6840120663650076,42.00008780769231,0,0.8370512820512821,Veteran,0,0.6776923076923077,"Habitual, Not Yet Valuable",South
848,53,Male,Hoodie,Clothing,44,New Jersey,L,Blue,Fall,4.1,Yes,Standard,Yes,30,PayPal,Monthly,0,1,1,1364,12,Gold,0,0.6840120663650076,30.000051205128205,0,0.5876923076923077,Established,0,0.5792948717948718,Low Priority / At Risk,Northeast
849,48,Male,Sandals,Footwear,73,Delaware,M,Lavender,Fall,3.6,Yes,Store Pickup,Yes,33,Credit Card,Bi-Weekly,0,1,1,2482,26,Platinum,0,0.6840120663650076,33.000079012820514,0,0.6616666666666666,Established,0,0.613525641025641,Low Priority / At Risk,South
850,23,Male,Jeans,Clothing,61,Missouri,S,Charcoal,Spring,4.3,Yes,Express,Yes,24,PayPal,Quarterly,0,1,1,1525,4,Gold,0,0.6840120663650076,24.000056807692307,0,0.4716666666666667,Developing,0,0.6478846153846154,Low Priority / At Risk,Midwest
851,68,Male,Shoes,Footwear,20,Connecticut,L,Turquoise,Winter,2.6,Yes,Store Pickup,Yes,13,Venmo,Monthly,0,1,1,280,12,Bronze,1,0.6840120663650076,13.000008615384615,0,0.24269230769230768,New,0,0.06173076923076923,Low Priority / At Risk,Northeast
852,35,Male,Sandals,Footwear,86,Massachusetts,M,Red,Summer,2.9,Yes,Express,Yes,19,Debit Card,Monthly,0,1,1,1720,12,Gold,1,0.6840120663650076,19.00006278205128,0,0.3770512820512821,Developing,0,0.3905128205128205,Low Priority / At Risk,Northeast
853,34,Male,Dress,Clothing,60,Florida,L,Yellow,Spring,4.2,Yes,Next Day Air,Yes,23,Debit Card,Every 3 Months,0,1,1,1440,4,Gold,0,0.6840120663650076,23.000054205128205,0,0.4512820512820513,Developing,0,0.6146153846153846,Low Priority / At Risk,South
854,62,Male,Hat,Accessories,43,Delaware,L,Orange,Winter,4.0,Yes,Free Shipping,Yes,35,Cash,Monthly,0,1,1,1548,12,Gold,0,0.6840120663650076,35.00005726923077,0,0.6946153846153846,Established,0,0.588525641025641,Low Priority / At Risk,South
855,21,Male,Pants,Clothing,44,California,L,Blue,Spring,4.3,Yes,Free Shipping,Yes,22,Venmo,Monthly,0,1,1,1012,12,Silver,0,0.6840120663650076,22.000038487179488,0,0.43166666666666664,Developing,0,0.5562820512820512,Low Priority / At Risk,West
856,70,Male,Socks,Clothing,76,Oregon,L,Gold,Spring,3.0,Yes,2-Day Shipping,Yes,14,Credit Card,Quarterly,0,1,1,1140,4,Silver,1,0.6840120663650076,14.000043538461538,0,0.2765384615384615,Developing,0,0.3153205128205128,Low Priority / At Risk,West
857,55,Male,Shirt,Clothing,33,Alaska,M,Gold,Summer,3.5,Yes,Express,Yes,47,Debit Card,Bi-Weekly,0,1,1,1584,26,Gold,0,0.6840120663650076,47.000058230769234,0,0.9220512820512821,Veteran,0,0.4904487179487179,"Habitual, Not Yet Valuable",West
858,43,Male,Shorts,Clothing,60,Missouri,L,Cyan,Fall,3.0,Yes,Standard,Yes,50,Debit Card,Every 3 Months,0,1,1,3060,4,Platinum,1,0.6840120663650076,50.0000873974359,1,0.9880769230769231,Veteran,0,0.5346153846153846,"Habitual, Not Yet Valuable",Midwest
859,19,Male,Jacket,Outerwear,26,Oklahoma,L,Olive,Fall,3.1,Yes,Free Shipping,Yes,33,PayPal,Weekly,0,1,1,884,52,Silver,1,0.6840120663650076,33.0000332948718,0,0.65,Established,0,0.2844871794871795,Low Priority / At Risk,South
860,47,Male,Hoodie,Clothing,73,Wisconsin,M,Teal,Winter,4.0,Yes,Next Day Air,Yes,7,Debit Card,Monthly,0,1,1,584,12,Bronze,0,0.6840120663650076,7.000022153846154,0,0.14205128205128206,New,0,0.41294871794871796,Low Priority / At Risk,Midwest
861,26,Male,Shoes,Footwear,87,South Carolina,M,Maroon,Spring,4.1,Yes,Standard,Yes,3,Cash,Monthly,0,1,1,348,12,Bronze,0,0.6840120663650076,3.0000114358974357,0,0.05987179487179487,New,0,0.38044871794871793,Low Priority / At Risk,South
862,46,Male,Skirt,Clothing,100,Virginia,XL,Green,Spring,3.7,Yes,2-Day Shipping,Yes,35,Credit Card,Every 3 Months,1,1,1,3600,4,Platinum,0,0.6840120663650076,35.000092935897435,0,0.7057692307692308,Established,0,0.7033333333333334,Low Priority / At Risk,South
863,19,Male,Coat,Outerwear,84,Arkansas,M,Charcoal,Winter,4.9,Yes,Standard,Yes,13,PayPal,Bi-Weekly,0,1,1,1176,26,Silver,0,0.6840120663650076,13.000044628205128,0,0.2558974358974359,Developing,0,0.7041025641025641,Low Priority / At Risk,South
864,49,Male,Sneakers,Footwear,41,Vermont,M,Cyan,Summer,3.9,Yes,Standard,Yes,42,PayPal,Bi-Weekly,0,1,1,1763,26,Gold,0,0.6840120663650076,42.00006394871795,0,0.828076923076923,Veteran,0,0.5999358974358975,"Habitual, Not Yet Valuable",Northeast
865,51,Male,Jeans,Clothing,59,Kentucky,S,Charcoal,Winter,3.9,Yes,Next Day Air,Yes,5,PayPal,Annually,0,1,1,354,1,Bronze,0,0.6840120663650076,5.000011923076923,0,0.09615384615384616,New,0,0.3398076923076923,Low Priority / At Risk,South
866,64,Male,Blouse,Clothing,26,Colorado,L,Charcoal,Winter,4.8,Yes,Store Pickup,Yes,23,Venmo,Annually,0,1,1,624,1,Bronze,0,0.6840120663650076,23.000023538461537,0,0.443974358974359,Developing,1,0.5790384615384615,Low Priority / At Risk,West
867,67,Male,Sunglasses,Accessories,69,New Mexico,M,Lavender,Summer,2.7,Yes,Free Shipping,Yes,11,PayPal,Bi-Weekly,0,1,1,828,26,Silver,1,0.6840120663650076,11.000031217948719,0,0.2141025641025641,New,0,0.19474358974358974,Low Priority / At Risk,West
868,37,Male,Jacket,Outerwear,20,Colorado,M,Turquoise,Spring,3.1,Yes,Free Shipping,Yes,23,Bank Transfer,Bi-Weekly,0,1,1,480,26,Bronze,1,0.6840120663650076,23.00001717948718,0,0.4417948717948718,Developing,0,0.2039102564102564,Low Priority / At Risk,West
869,40,Male,Dress,Clothing,83,North Carolina,M,Green,Summer,3.2,Yes,Next Day Air,Yes,2,Credit Card,Every 3 Months,0,1,1,249,4,Bronze,1,0.6840120663650076,2.0000070897435895,0,0.035512820512820516,New,0,0.1732051282051282,Low Priority / At Risk,South
870,38,Male,Hat,Accessories,54,New Hampshire,M,Silver,Spring,2.7,Yes,2-Day Shipping,Yes,33,PayPal,Weekly,0,1,1,1836,52,Gold,1,0.6840120663650076,33.000065794871794,0,0.656025641025641,Established,0,0.3676282051282051,Low Priority / At Risk,Northeast
871,66,Male,Hoodie,Clothing,66,West Virginia,M,Blue,Fall,2.5,Yes,Standard,Yes,6,Bank Transfer,Bi-Weekly,0,1,1,462,26,Bronze,1,0.6840120663650076,6.0000163846153844,0,0.12282051282051282,New,0,0.08621794871794872,Low Priority / At Risk,South
872,47,Male,Handbag,Accessories,42,Hawaii,M,Charcoal,Spring,2.6,Yes,Next Day Air,Yes,45,Debit Card,Quarterly,0,1,1,1932,4,Gold,1,0.6840120663650076,45.00006814102564,0,0.8846153846153846,Veteran,0,0.35935897435897435,"Habitual, Not Yet Valuable",West
873,56,Male,Jeans,Clothing,33,North Dakota,M,Pink,Spring,2.9,Yes,Standard,Yes,25,Cash,Quarterly,0,1,1,858,4,Silver,1,0.6840120663650076,25.000032166666667,0,0.48717948717948717,Developing,0,0.23743589743589744,Low Priority / At Risk,Midwest
874,51,Male,Boots,Footwear,77,Mississippi,M,Pink,Summer,4.2,Yes,Free Shipping,Yes,24,Venmo,Quarterly,0,1,1,1925,4,Gold,0,0.6840120663650076,24.000067987179488,0,0.47717948717948716,Developing,0,0.683525641025641,Low Priority / At Risk,South
875,25,Male,Jacket,Outerwear,65,Maine,M,Magenta,Fall,4.4,Yes,Free Shipping,Yes,10,Venmo,Every 3 Months,0,1,1,715,4,Silver,0,0.6840120663650076,10.000026871794871,0,0.1930769230769231,New,0,0.5177564102564103,Low Priority / At Risk,Northeast
876,37,Male,Sandals,Footwear,39,North Dakota,L,Gray,Summer,4.1,Yes,Free Shipping,Yes,7,Bank Transfer,Every 3 Months,0,1,1,312,4,Bronze,0,0.6840120663650076,7.000010307692308,0,0.13602564102564102,New,0,0.3748076923076923,Low Priority / At Risk,Midwest
877,41,Male,Belt,Accessories,51,Nebraska,L,Gray,Summer,3.8,Yes,2-Day Shipping,Yes,1,Debit Card,Weekly,0,1,1,102,52,Bronze,0,0.6840120663650076,1.0000014743589745,0,0.009487179487179488,New,1,0.2669871794871795,Low Priority / At Risk,Midwest
878,64,Male,Handbag,Accessories,65,Nebraska,M,Orange,Winter,4.9,Yes,Next Day Air,Yes,45,Venmo,Every 3 Months,0,1,1,2990,4,Platinum,0,0.6840120663650076,45.0000865,0,0.8906410256410257,Veteran,0,0.9134615384615384,Core Loyal,Midwest
879,23,Male,Sunglasses,Accessories,89,Tennessee,S,Black,Summer,4.9,Yes,Express,Yes,37,Debit Card,Weekly,0,1,1,3382,52,Platinum,0,0.6840120663650076,37.00009098717949,0,0.7416666666666667,Established,0,0.9358974358974359,Promising New,South
880,62,Male,Skirt,Clothing,76,Wyoming,S,Lavender,Spring,4.1,Yes,Free Shipping,Yes,14,PayPal,Quarterly,0,1,1,1140,4,Silver,0,0.6840120663650076,14.000043538461538,0,0.2765384615384615,Developing,0,0.5409615384615385,Low Priority / At Risk,West
881,39,Male,Backpack,Accessories,75,Nevada,L,Red,Spring,3.1,Yes,Express,Yes,25,Debit Card,Monthly,0,1,1,1950,12,Gold,1,0.6840120663650076,25.000068474358976,0,0.4970512820512821,Developing,0,0.4603846153846154,Low Priority / At Risk,West
882,52,Male,Sandals,Footwear,61,South Carolina,M,Silver,Summer,2.7,Yes,Next Day Air,Yes,18,Venmo,Annually,0,1,1,1159,1,Silver,1,0.6840120663650076,18.000044205128205,0,0.3482051282051282,Developing,0,0.2596794871794872,Low Priority / At Risk,South
883,50,Male,Boots,Footwear,35,Virginia,M,Cyan,Fall,3.8,Yes,Next Day Air,Yes,37,Cash,Every 3 Months,0,1,1,1330,4,Silver,0,0.6840120663650076,37.00005003846154,0,0.7275641025641025,Established,0,0.5098076923076924,Low Priority / At Risk,South
884,28,Male,Sneakers,Footwear,37,Pennsylvania,S,Gold,Fall,4.3,Yes,Free Shipping,Yes,30,Bank Transfer,Monthly,0,1,1,1147,12,Silver,0,0.6840120663650076,30.000043807692307,0,0.5865384615384616,Established,0,0.5828846153846153,Low Priority / At Risk,Northeast
885,67,Male,Skirt,Clothing,91,Hawaii,L,Yellow,Winter,4.1,Yes,Express,Yes,34,Bank Transfer,Weekly,0,1,1,3185,52,Platinum,0,0.6840120663650076,34.00008885897436,0,0.6876923076923077,Established,0,0.7675641025641026,Promising New,West
886,41,Male,Dress,Clothing,99,Ohio,L,Purple,Fall,4.4,Yes,Free Shipping,Yes,49,Debit Card,Every 3 Months,0,1,1,4950,4,Platinum,0,0.6840120663650076,49.00009987179487,0,0.9797435897435898,Veteran,0,0.8827564102564103,Core Loyal,Midwest
887,19,Male,Shorts,Clothing,54,Utah,S,Brown,Summer,3.6,Yes,Express,Yes,48,Bank Transfer,Monthly,0,1,1,2646,12,Platinum,0,0.6840120663650076,48.00008166666667,0,0.9511538461538461,Veteran,0,0.6267948717948718,"Habitual, Not Yet Valuable",West
888,70,Male,Handbag,Accessories,47,Minnesota,L,Turquoise,Winter,3.3,Yes,2-Day Shipping,Yes,33,PayPal,Bi-Weekly,0,1,1,1598,26,Gold,1,0.6840120663650076,33.00005874358974,0,0.6551282051282051,Established,0,0.4505769230769231,Low Priority / At Risk,Midwest
889,49,Male,Scarf,Accessories,77,New Hampshire,S,Gold,Spring,3.8,Yes,Express,Yes,44,Cash,Annually,1,1,1,3465,1,Platinum,0,0.6840120663650076,44.00009187179487,0,0.872051282051282,Veteran,1,0.718974358974359,"Habitual, Not Yet Valuable",Northeast
890,59,Male,Belt,Accessories,84,Arizona,S,Olive,Fall,2.8,Yes,Free Shipping,Yes,50,Venmo,Weekly,0,1,1,4284,52,Platinum,1,0.6840120663650076,50.00009776923077,1,0.9938461538461538,Veteran,0,0.5460897435897436,"Habitual, Not Yet Valuable",West
891,52,Male,Gloves,Accessories,51,New York,S,Purple,Spring,4.3,Yes,2-Day Shipping,Yes,47,Credit Card,Monthly,0,1,1,2448,12,Platinum,0,0.6840120663650076,47.000078358974356,0,0.9273076923076923,Veteran,0,0.7556410256410255,Core Loyal,Northeast
892,20,Male,Skirt,Clothing,26,Pennsylvania,S,Lavender,Summer,3.9,Yes,Store Pickup,Yes,24,PayPal,Every 3 Months,0,1,1,650,4,Bronze,0,0.6840120663650076,24.000024525641027,0,0.4625641025641026,Developing,0,0.4028205128205128,Low Priority / At Risk,Northeast
893,31,Male,Shorts,Clothing,64,New Mexico,L,Gray,Summer,2.7,Yes,Free Shipping,Yes,43,Debit Card,Monthly,0,1,1,2816,12,Platinum,1,0.6840120663650076,43.00008441025641,0,0.8512820512820513,Veteran,0,0.4607051282051282,"Habitual, Not Yet Valuable",West
894,33,Male,Backpack,Accessories,51,Nebraska,M,Red,Spring,4.7,Yes,Express,Yes,14,Venmo,Monthly,0,1,1,765,12,Silver,0,0.6840120663650076,14.000028717948718,0,0.2701282051282051,Developing,0,0.5862179487179486,Low Priority / At Risk,Midwest
895,44,Male,Hoodie,Clothing,60,Wyoming,L,Purple,Spring,3.8,Yes,Free Shipping,Yes,3,Debit Card,Quarterly,0,1,1,240,4,Bronze,0,0.6840120663650076,3.000006846153846,0,0.05217948717948718,New,0,0.29384615384615387,Low Priority / At Risk,West
896,40,Male,Hat,Accessories,69,Mississippi,XL,Olive,Spring,4.7,Yes,Next Day Air,Yes,33,Debit Card,Quarterly,0,1,1,2346,4,Platinum,0,0.6840120663650076,33.00007617948718,0,0.6602564102564102,Established,0,0.8235256410256411,Promising New,South
897,69,Male,Jewelry,Accessories,29,Arkansas,M,Lavender,Spring,4.7,Yes,Express,Yes,38,Cash,Bi-Weekly,0,1,1,1131,26,Silver,0,0.6840120663650076,38.000043217948715,0,0.7462820512820513,Established,0,0.6587179487179486,Low Priority / At Risk,South
898,29,Male,Shirt,Clothing,91,Illinois,M,Gray,Spring,3.4,Yes,Express,Yes,46,Venmo,Weekly,0,1,1,4277,52,Platinum,1,0.6840120663650076,46.000097730769234,0,0.9167948717948718,Veteran,0,0.6665384615384615,"Habitual, Not Yet Valuable",Midwest
899,54,Male,Belt,Accessories,70,Nevada,L,Red,Spring,3.5,Yes,2-Day Shipping,Yes,19,Bank Transfer,Every 3 Months,0,1,1,1400,4,Gold,0,0.6840120663650076,19.00005241025641,0,0.37256410256410255,Developing,0,0.46134615384615385,Low Priority / At Risk,West
900,65,Male,Sweater,Clothing,58,Rhode Island,M,Peach,Summer,4.0,Yes,Standard,Yes,20,PayPal,Annually,0,1,1,1218,1,Silver,0,0.6840120663650076,20.000046230769232,0,0.3885897435897436,Developing,0,0.5333333333333333,Low Priority / At Risk,Northeast
901,54,Male,Hat,Accessories,98,West Virginia,L,Gray,Fall,3.3,Yes,Free Shipping,Yes,42,Bank Transfer,Quarterly,0,1,1,4214,4,Platinum,1,0.6840120663650076,42.00009728205128,0,0.8423076923076923,Veteran,0,0.6432692307692308,"Habitual, Not Yet Valuable",South
902,60,Male,Scarf,Accessories,68,Missouri,L,Violet,Summer,4.7,Yes,2-Day Shipping,Yes,34,Cash,Monthly,0,1,1,2380,12,Platinum,0,0.6840120663650076,34.000076794871795,0,0.6842307692307692,Established,0,0.826602564102564,Promising New,Midwest
903,43,Male,Hat,Accessories,44,Kentucky,M,Beige,Summer,2.8,Yes,Next Day Air,Yes,5,Cash,Monthly,0,1,1,264,12,Bronze,1,0.6840120663650076,5.000007653846154,0,0.0917948717948718,New,0,0.0955128205128205,Low Priority / At Risk,South
904,44,Male,Jacket,Outerwear,45,Washington,M,Blue,Winter,3.3,Yes,Express,Yes,3,PayPal,Quarterly,0,1,1,180,4,Bronze,1,0.6840120663650076,3.0000045512820512,0,0.04782051282051282,New,0,0.17961538461538462,Low Priority / At Risk,West
905,69,Male,T-shirt,Clothing,99,Alaska,L,Magenta,Spring,2.9,Yes,Free Shipping,Yes,46,PayPal,Every 3 Months,0,1,1,4653,4,Platinum,1,0.6840120663650076,46.000099371794875,0,0.9191025641025641,Veteran,0,0.5734615384615385,"Habitual, Not Yet Valuable",West
906,46,Male,Dress,Clothing,68,Mississippi,S,Cyan,Spring,2.8,Yes,Standard,Yes,16,Venmo,Annually,0,1,1,1156,1,Silver,1,0.6840120663650076,16.000044153846154,0,0.3123076923076923,Developing,0,0.2780128205128205,Low Priority / At Risk,South
907,41,Male,Pants,Clothing,56,South Carolina,M,Red,Spring,4.2,Yes,Standard,Yes,21,Debit Card,Bi-Weekly,0,1,1,1232,26,Silver,0,0.6840120663650076,21.000046910256412,0,0.4125641025641026,Developing,0,0.5781410256410257,Low Priority / At Risk,South
908,32,Male,Sweater,Clothing,43,Missouri,L,Cyan,Winter,4.4,Yes,Express,Yes,34,Credit Card,Bi-Weekly,0,1,1,1505,26,Gold,0,0.6840120663650076,34.00005602564102,0,0.6771794871794872,Established,0,0.663525641025641,Low Priority / At Risk,Midwest
909,26,Male,Sunglasses,Accessories,99,New Jersey,M,Turquoise,Winter,3.6,Yes,Free Shipping,Yes,9,PayPal,Every 3 Months,0,1,1,990,4,Silver,0,0.6840120663650076,9.000037794871794,0,0.18128205128205127,New,0,0.4074358974358974,Low Priority / At Risk,Northeast
910,61,Male,Belt,Accessories,56,Louisiana,L,Silver,Fall,2.7,Yes,Express,Yes,36,PayPal,Weekly,0,1,1,2072,52,Gold,1,0.6840120663650076,36.00007082051282,0,0.713076923076923,Established,0,0.3927564102564102,Low Priority / At Risk,South
911,49,Male,Hoodie,Clothing,25,South Carolina,S,Pink,Spring,3.4,Yes,Express,Yes,22,Credit Card,Monthly,0,1,1,575,12,Bronze,1,0.6840120663650076,22.000021602564104,0,0.4269230769230769,Developing,0,0.2858974358974359,Low Priority / At Risk,South
912,53,Male,Pants,Clothing,74,Vermont,M,Black,Winter,2.8,Yes,2-Day Shipping,Yes,2,Bank Transfer,Quarterly,0,1,1,222,4,Bronze,1,0.6840120663650076,2.0000061282051282,0,0.033846153846153845,New,0,0.08788461538461538,Low Priority / At Risk,Northeast
913,24,Male,Hoodie,Clothing,56,Arkansas,M,Green,Winter,3.4,Yes,Next Day Air,Yes,32,Bank Transfer,Monthly,0,1,1,1848,12,Gold,1,0.6840120663650076,32.00006614102564,0,0.6367948717948718,Established,0,0.5085897435897436,Low Priority / At Risk,South
914,37,Male,Sneakers,Footwear,47,Utah,M,Yellow,Fall,2.6,Yes,Next Day Air,Yes,29,Cash,Every 3 Months,0,1,1,1410,4,Gold,1,0.6840120663650076,29.000053089743588,0,0.5708974358974359,Established,0,0.28410256410256407,Low Priority / At Risk,West
